tickMs,frameSerial,sensorSampleTime,qx,qy,qz,qw
58712484,14255,58712.546017622,-0.10815905,-0.14294401,0.00431133,-0.98379380
58712687,14270,58712.753794079,-0.10816170,-0.14292617,0.00424602,-0.98379636
58712890,14284,58712.963534693,-0.10817647,-0.14297946,0.00433949,-0.98378658
58713093,14298,58713.157981093,-0.10815415,-0.14291680,0.00438835,-0.98379791
58713312,14313,58713.366316593,-0.10812766,-0.14292826,0.00431331,-0.98379946
58713515,14328,58713.574652293,-0.10816894,-0.14286786,0.00431904,-0.98380363
58713718,14343,58713.782988293,-0.10813910,-0.14287308,0.00428394,-0.98380631
58713921,14358,58713.990745794,-0.10812371,-0.14289746,0.00433461,-0.98380423
58714125,14373,58714.199081094,-0.10810311,-0.14290355,0.00428477,-0.98380584
58714328,14387,58714.393527994,-0.10814439,-0.14293009,0.00428942,-0.98379749
58714546,14402,58714.601863594,-0.10810690,-0.14290707,0.00428674,-0.98380494
58714750,14417,58714.810199094,-0.10814111,-0.14297043,0.00425841,-0.98379207
58714953,14431,58715.002044026,-0.10806868,-0.14288448,0.00429773,-0.98381233
58715156,14446,58715.210380126,-0.10814039,-0.14286701,0.00433505,-0.98380685
58715359,14461,58715.418715726,-0.10813626,-0.14286797,0.00432544,-0.98380727
58715562,14476,58715.627053226,-0.10815798,-0.14286976,0.00424668,-0.98380494
58715765,14491,58715.835388926,-0.10820915,-0.14288530,0.00426641,-0.98379695
58715984,14506,58716.043596538,-0.10822397,-0.14288469,0.00430127,-0.98379523
58716187,14520,58716.238044538,-0.10814238,-0.14288288,0.00429419,-0.98380452
58716390,14535,58716.446380438,-0.10809722,-0.14284307,0.00428513,-0.98381531
58716593,14550,58716.654715938,-0.10814469,-0.14283511,0.00427980,-0.98381132
58716796,14565,58716.863051038,-0.10808112,-0.14292155,0.00427187,-0.98380578
58717000,14580,58717.070976930,-0.10812671,-0.14284430,0.00423106,-0.98381215
58717203,14594,58717.265422730,-0.10809325,-0.14287448,0.00428366,-0.98381120
58717406,14609,58717.473758430,-0.10810608,-0.14290282,0.00432040,-0.98380548
58717625,14622,58717.674592430,-0.10814795,-0.14283094,0.00432232,-0.98381126
58717828,14635,58717.884417778,-0.10811318,-0.14285839,0.00435435,-0.98381102
58718031,14650,58718.099396053,-0.10813950,-0.14288698,0.00424044,-0.98380440
58718234,14663,58718.301409645,-0.10811523,-0.14285269,0.00427404,-0.98381191
58718437,14678,58718.504238233,-0.10811792,-0.14287975,0.00423232,-0.98380792
58718640,14692,58718.698684833,-0.10811377,-0.14291885,0.00431881,-0.98380232
58718843,14707,58718.911634972,-0.10811079,-0.14290087,0.00432564,-0.98380524
58719046,14722,58719.119970172,-0.10808334,-0.14287561,0.00430171,-0.98381203
58719265,14736,58719.328306072,-0.10814107,-0.14284302,0.00429624,-0.98381042
58719468,14750,58719.522753372,-0.10810207,-0.14284797,0.00427353,-0.98381418
58719671,14765,58719.731088972,-0.10808171,-0.14286074,0.00428840,-0.98381442
58719875,14780,58719.926439229,-0.10808107,-0.14289260,0.00427727,-0.98380989
58720078,14794,58720.120886229,-0.10807312,-0.14289436,0.00430505,-0.98381048
58720281,14808,58720.329222329,-0.10810207,-0.14289269,0.00422704,-0.98380786
58720484,14822,58720.537559529,-0.10812705,-0.14291650,0.00427196,-0.98380136
58720687,14837,58720.745895629,-0.10812099,-0.14292657,0.00424709,-0.98380071
58720906,14850,58720.953724802,-0.10811705,-0.14290303,0.00427911,-0.98380440
58721109,14865,58721.171146897,-0.10811588,-0.14291576,0.00426186,-0.98380274
