tickMs,frameSerial,sensorSampleTime,qx,qy,qz,qw
58853250,20686,58853.325977670,-0.10807801,-0.14284660,0.00428465,-0.98381686
58853265,20687,58853.339491913,-0.10810582,-0.14285749,0.00429381,-0.98381227
58853265,20688,58853.353012933,-0.10814425,-0.14293182,0.00431583,-0.98379713
58853281,20689,58853.366544708,-0.10805779,-0.14284053,0.00435629,-0.98381972
58853296,20690,58853.380101363,-0.10805880,-0.14281328,0.00431778,-0.98382372
58853312,20691,58853.393655380,-0.10817531,-0.14282101,0.00429393,-0.98380995
58853328,20692,58853.407218178,-0.10814330,-0.14282489,0.00425482,-0.98381299
58853359,20693,58853.420781539,-0.10815168,-0.14285108,0.00429640,-0.98380810
58853375,20694,58853.448100026,-0.10812087,-0.14286964,0.00421980,-0.98380911
58853375,20695,58853.461679209,-0.10807664,-0.14285082,0.00428101,-0.98381650
58853390,20696,58853.475289739,-0.10807692,-0.14286311,0.00424755,-0.98381478
58853406,20697,58853.488831308,-0.10810761,-0.14282556,0.00424417,-0.98381686
58853421,20698,58853.502373296,-0.10809403,-0.14281151,0.00431215,-0.98382008
58853437,20699,58853.515969768,-0.10811017,-0.14290398,0.00423238,-0.98380530
58853453,20700,58853.529563249,-0.10815082,-0.14283274,0.00425046,-0.98381108
58853468,20701,58853.543176215,-0.10806344,-0.14288397,0.00431698,-0.98381293
58853484,20702,58853.556785617,-0.10810751,-0.14282973,0.00427542,-0.98381615
58853484,20703,58853.570409783,-0.10807873,-0.14290236,0.00421309,-0.98380899
58853515,20704,58853.583808029,-0.10807604,-0.14285192,0.00416650,-0.98381686
58853546,20705,58853.611348968,-0.10810322,-0.14288002,0.00420634,-0.98380965
58853562,20706,58853.638954442,-0.10810844,-0.14287360,0.00423742,-0.98380989
58853578,20707,58853.652843642,-0.10816716,-0.14290439,0.00428073,-0.98379868
58853593,20708,58853.666732742,-0.10814577,-0.14285272,0.00418927,-0.98380905
58853609,20709,58853.680621742,-0.10810765,-0.14284940,0.00417677,-0.98381376
58853625,20710,58853.694510742,-0.10810242,-0.14287587,0.00420773,-0.98381031
58853625,20711,58853.708399742,-0.10817332,-0.14287129,0.00421845,-0.98380315
58853640,20712,58853.722288742,-0.10814787,-0.14283741,0.00420854,-0.98381096
58853656,20713,58853.736177842,-0.10812023,-0.14290443,0.00422259,-0.98380417
58853671,20714,58853.750066842,-0.10809820,-0.14287488,0.00420405,-0.98381090
58853687,20715,58853.765847871,-0.10813628,-0.14286734,0.00420142,-0.98380786
58853703,20716,58853.779736971,-0.10813623,-0.14290710,0.00421809,-0.98380202
58853718,20717,58853.797851986,-0.10813187,-0.14287183,0.00420834,-0.98380762
58853734,20718,58853.811741086,-0.10807551,-0.14288673,0.00428650,-0.98381132
58853765,20719,58853.839518886,-0.10816023,-0.14286681,0.00418780,-0.98380530
58853781,20720,58853.853407786,-0.10812691,-0.14286700,0.00418757,-0.98380899
58853796,20721,58853.867296886,-0.10816677,-0.14287136,0.00418318,-0.98380393
58853812,20722,58853.899092168,-0.10812309,-0.14289279,0.00426593,-0.98380536
58853828,20723,58853.913631600,-0.10811947,-0.14289701,0.00420198,-0.98380536
58853843,20724,58853.927520600,-0.10809480,-0.14290592,0.00418606,-0.98380691
58853859,20725,58853.941409800,-0.10817701,-0.14286685,0.00422004,-0.98380333
58853890,20726,58853.969187700,-0.10812934,-0.14281949,0.00427550,-0.98381519
58853906,20727,58853.983076800,-0.10811809,-0.14282721,0.00433016,-0.98381507
58853906,20728,58853.996965900,-0.10812811,-0.14288703,0.00426737,-0.98380560
58853921,20729,58854.010855100,-0.10809394,-0.14291053,0.00426323,-0.98380595
58853937,20730,58854.024744200,-0.10813942,-0.14284027,0.00425522,-0.98381126
58853953,20731,58854.038633200,-0.10814033,-0.14280120,0.00423712,-0.98381692
58853968,20732,58854.052522100,-0.10810150,-0.14283557,0.00427220,-0.98381603
58853984,20733,58854.066411200,-0.10816922,-0.14282188,0.00419323,-0.98381084
58854000,20734,58854.080300100,-0.10811935,-0.14284462,0.00428153,-0.98381269
58854015,20735,58854.094189200,-0.10816619,-0.14280725,0.00423969,-0.98381317
58854031,20736,58854.108078200,-0.10816376,-0.14283934,0.00428722,-0.98380858
58854031,20737,58854.121967200,-0.10825710,-0.14286715,0.00419109,-0.98379463
58854046,20738,58854.135856300,-0.10819661,-0.14288840,0.00430936,-0.98379767
58854078,20739,58854.149745200,-0.10824234,-0.14287312,0.00422817,-0.98379517
58854078,20740,58854.163634200,-0.10816191,-0.14290236,0.00427110,-0.98379964
58854093,20741,58854.177523200,-0.10816176,-0.14281000,0.00428939,-0.98381305
58854109,20742,58854.191412300,-0.10816836,-0.14285977,0.00425604,-0.98380518
58854125,20743,58854.205301400,-0.10813370,-0.14290382,0.00419400,-0.98380286
58854140,20744,58854.219190600,-0.10819773,-0.14281349,0.00425854,-0.98380864
58854187,20745,58854.233079600,-0.10815902,-0.14288524,0.00427970,-0.98380244
58854187,20746,58854.283651200,-0.10822280,-0.14281398,0.00425276,-0.98380589
58854203,20747,58854.297540200,-0.10825538,-0.14289276,0.00428011,-0.98379076
58854218,20748,58854.311429100,-0.10815520,-0.14286491,0.00417635,-0.98380625
58854234,20749,58854.325318000,-0.10822995,-0.14286047,0.00422907,-0.98379838
58854250,20750,58854.339206900,-0.10821795,-0.14285159,0.00431178,-0.98380065
58854265,20751,58854.353096000,-0.10814388,-0.14285430,0.00425540,-0.98380876
58854281,20752,58854.366985100,-0.10819250,-0.14290541,0.00420280,-0.98379618
58854296,20753,58854.380874200,-0.10818937,-0.14285406,0.00426245,-0.98380363
58854312,20754,58854.394763200,-0.10821754,-0.14294256,0.00432849,-0.98378748
58854328,20755,58854.408652300,-0.10823724,-0.14280438,0.00417732,-0.98380595
58854328,20756,58854.422541500,-0.10819485,-0.14282359,0.00420350,-0.98380774
58854343,20757,58854.436430400,-0.10819533,-0.14286819,0.00417694,-0.98380136
58854359,20758,58854.450319300,-0.10819121,-0.14285983,0.00421706,-0.98380291
58854375,20759,58854.464208500,-0.10825212,-0.14283997,0.00418406,-0.98379916
58854390,20760,58854.478097400,-0.10818067,-0.14284897,0.00417060,-0.98380578
58854406,20761,58854.491986400,-0.10829902,-0.14283878,0.00422413,-0.98379397
58854421,20762,58854.505875300,-0.10826126,-0.14291720,0.00423965,-0.98378670
58854437,20763,58854.519764200,-0.10817051,-0.14286901,0.00428762,-0.98380345
58854453,20764,58854.533653100,-0.10822270,-0.14281318,0.00416725,-0.98380631
58854453,20765,58854.547542200,-0.10820799,-0.14287163,0.00425473,-0.98379916
58854468,20766,58854.560889331,-0.10825876,-0.14279792,0.00424123,-0.98380435
58854484,20767,58854.574473169,-0.10818015,-0.14287318,0.00420912,-0.98380214
58854500,20768,58854.588362269,-0.10826587,-0.14281131,0.00416868,-0.98380184
58854515,20769,58854.602251169,-0.10822694,-0.14286946,0.00420569,-0.98379761
58854531,20770,58854.616140269,-0.10822883,-0.14280553,0.00429903,-0.98380625
58854546,20771,58854.630029169,-0.10827911,-0.14279482,0.00419289,-0.98380268
58854562,20772,58854.643918169,-0.10823715,-0.14286181,0.00423134,-0.98379749
58854578,20773,58854.657807069,-0.10827290,-0.14287139,0.00420282,-0.98379219
58854593,20774,58854.671696169,-0.10824303,-0.14287582,0.00423392,-0.98379475
58854609,20775,58854.685585269,-0.10830960,-0.14284520,0.00424544,-0.98379183
58854609,20776,58854.699474369,-0.10822596,-0.14281005,0.00433819,-0.98380572
58854625,20777,58854.713363569,-0.10820928,-0.14286284,0.00427816,-0.98380017
58854640,20778,58854.727252669,-0.10827082,-0.14286490,0.00428892,-0.98379302
58854656,20779,58854.741141769,-0.10824188,-0.14285944,0.00428508,-0.98379701
58854671,20780,58854.755030669,-0.10827934,-0.14283738,0.00425366,-0.98379624
58854687,20781,58854.768919569,-0.10828631,-0.14280455,0.00424488,-0.98380023
58854703,20782,58854.782808569,-0.10822219,-0.14279461,0.00423675,-0.98380882
58854718,20783,58854.796697569,-0.10824551,-0.14279005,0.00426909,-0.98380673
58854734,20784,58854.810586669,-0.10825223,-0.14283578,0.00420748,-0.98379964
58854734,20785,58854.824475869,-0.10825047,-0.14289674,0.00421783,-0.98379093
58854750,20786,58854.838365069,-0.10825753,-0.14291404,0.00415123,-0.98378789
58854765,20787,58854.852254169,-0.10828018,-0.14291225,0.00418459,-0.98378563
58854781,20788,58854.866143269,-0.10823078,-0.14284252,0.00420276,-0.98380113
58854796,20789,58854.880032169,-0.10825838,-0.14278884,0.00427120,-0.98380548
58854812,20790,58854.893838582,-0.10822923,-0.14283018,0.00424579,-0.98380286
58854828,20791,58854.907727482,-0.10826477,-0.14282162,0.00427681,-0.98379999
58854843,20792,58854.921616382,-0.10826695,-0.14280765,0.00420737,-0.98380208
58854859,20793,58854.935505282,-0.10825010,-0.14282602,0.00427318,-0.98380107
58854875,20794,58854.949394382,-0.10820910,-0.14286505,0.00427808,-0.98379982
58854875,20795,58854.963283382,-0.10824768,-0.14285848,0.00418090,-0.98379689
58854890,20796,58854.977172482,-0.10827357,-0.14288804,0.00420177,-0.98378974
58854906,20797,58854.991061382,-0.10823752,-0.14286414,0.00428090,-0.98379683
58854921,20798,58855.004950382,-0.10823644,-0.14284027,0.00427296,-0.98380047
58854937,20799,58855.018839382,-0.10821630,-0.14289504,0.00418669,-0.98379505
58854953,20800,58855.032728582,-0.108212
